date,AAPL,AMZN,GOOGL,META,MSFT,NVDA,TSLA
2021-12-13,172.7177276611328,169.5675048828125,145.13262939453125,332.9209289550781,330.1581726074219,28.111658096313477,322.13665771484375
2021-12-14,171.33201599121094,169.0915069580078,143.22225952148438,332.1744384765625,319.3992919921875,28.2873477935791,319.5033264160156
2021-12-15,176.2165069580078,173.31500244140625,145.74420166015625,340.05731201171875,325.5375061035156,30.40563201904297,325.3299865722656
2021-12-16,169.29759216308594,168.87100219726562,143.75772094726562,333.32904052734375,316.0530090332031,28.337261199951172,308.97332763671875
2021-12-17,168.1968536376953,170.0175018310547,141.0506591796875,332.2242431640625,314.9828796386719,27.752286911010742,310.8566589355469
2021-12-20,166.8307342529297,167.07899475097656,140.93319702148438,323.9233703613281,311.1988220214844,27.670429229736328,299.9800109863281
2021-12-21,170.0150604248047,170.41700744628906,142.7898406982422,332.6322937011719,318.3779296875,29.0240535736084,312.84332275390625
2021-12-22,172.61947631835938,171.03700256347656,145.71832275390625,328.89990234375,324.12701416015625,29.348480224609375,336.2900085449219
2021-12-23,173.24847412109375,171.06849670410156,146.2174530029297,333.6674499511719,325.576416015625,29.588062286376953,355.6666564941406
2021-12-27,177.22882080078125,169.66949462890625,147.20272827148438,344.55609130859375,333.1250915527344,30.890777587890625,364.64666748046875
2021-12-28,176.20669555664062,170.66099548339844,145.98904418945312,344.595947265625,331.9577941894531,30.268871307373047,362.8233337402344
2021-12-29,176.29513549804688,169.2010040283203,145.95718383789062,341.3313293457031,332.6387023925781,29.94843292236328,362.0633239746094
2021-12-30,175.1354217529297,168.64450073242188,145.50485229492188,342.74462890625,330.0803527832031,29.53415870666504,356.7799987792969
2021-12-31,174.5162811279297,166.7169952392578,144.1627655029297,334.772216796875,327.1620788574219,29.35947036743164,352.260009765625
2022-01-03,178.87989807128906,170.4044952392578,144.30160522460938,336.9519348144531,325.634765625,30.068220138549805,399.9266662597656
2022-01-04,176.60964965820312,167.52200317382812,143.71241760253906,334.9513854980469,320.0510559082031,29.238677978515625,383.1966552734375
2022-01-05,171.91184997558594,164.35699462890625,137.11944580078125,322.64935302734375,307.7650146484375,27.555633544921875,362.7066650390625
2022-01-06,169.0420684814453,163.25399780273438,137.09207153320312,330.90045166015625,305.33306884765625,28.12862777709961,354.8999938964844
2022-01-07,169.2091064453125,162.5540008544922,136.3650360107422,330.233642578125,305.4887390136719,27.19925880432129,342.32000732421875
2022-01-10,169.2288055419922,161.48599243164062,138.00967407226562,326.53106689453125,305.71246337890625,27.35198974609375,352.7066650390625
2022-01-11,172.06907653808594,165.36199951171875,139.0710906982422,332.801513671875,306.40313720703125,27.76825523376465,354.79998779296875
2022-01-12,172.51133728027344,165.20700073242188,140.75753784179688,331.69671630859375,309.6035461425781,27.94994354248047,368.739990234375
2022-01-13,169.2288055419922,161.21400451660156,137.92759704589844,324.9485168457031,296.500244140625,26.528438568115234,343.85333251953125
2022-01-14,170.0936737060547,162.13800048828125,138.8168182373047,330.3431091308594,301.7532958984375,26.89478874206543,349.8699951171875
2022-01-18,166.8798828125,158.91749572753906,135.35089111328125,316.6575927734375,294.4088439941406,25.85761260986328,343.5033264160156
2022-01-19,163.3712921142578,156.2989959716797,134.4735870361328,318.0908508300781,295.0703125,25.023075103759766,331.8833312988281
2022-01-20,161.68087768554688,151.66749572753906,132.67318725585938,315.0750732421875,293.3874206542969,24.107683181762695,332.0899963378906
2022-01-21,159.6169891357422,142.64300537109375,129.73126220703125,301.74786376953125,287.96917724609375,23.333044052124023,314.6333312988281
2022-01-24,158.84059143066406,144.54400634765625,130.18161010742188,307.2618408203125,288.2998352050781,23.33104705810547,310.0
2022-01-25,157.03221130371094,139.98599243164062,126.33101654052734,298.7420349121094,280.63446044921875,22.284881591796875,306.1333312988281
2022-01-26,156.9438018798828,138.87249755859375,128.61807250976562,293.2478942871094,288.630615234375,22.73209571838379,312.4700012207031
2022-01-27,156.48184204101562,139.6374969482422,128.3911590576172,293.2579040527344,291.67535400390625,21.905546188354492,276.3666687011719
2022-01-28,167.40078735351562,143.97799682617188,132.71649169921875,300.2947082519531,299.8660888671875,22.79998016357422,282.1166687011719
2022-01-31,171.77426147460938,149.57350158691406,134.65969848632812,311.79052734375,302.5120849609375,24.44309425354004,312.239990234375
2022-02-01,171.607177734375,151.19349670410156,136.98904418945312,317.50360107421875,300.3524475097656,24.59482765197754,310.4166564941406
2022-02-02,172.8159942626953,150.6125030517578,147.2957763671875,321.4848327636719,304.9244384765625,25.197769165039062,301.88665771484375
2022-02-03,169.9265899658203,138.8455047607422,142.4091339111328,236.64468383789062,293.0469665527344,23.906038284301758,297.0466613769531
2022-02-04,169.64122009277344,157.63949584960938,142.61117553710938,235.97784423828125,297.6092529296875,24.276390075683594,307.7733459472656
2022-02-07,168.92286682128906,157.9355010986328,138.53866577148438,223.85498046875,292.7550964355469,24.68467140197754,302.4466552734375
2022-02-08,172.0423126220703,161.4134979248047,138.73573303222656,219.14715576171875,296.26690673828125,25.064006805419922,307.3333435058594
2022-02-09,173.46917724609375,161.1894989013672,140.91827392578125,230.91171264648438,302.7357482910156,26.658206939697266,310.6666564941406
2022-02-10,169.37550354003906,159.0034942626953,137.9604034423828,227.00015258789062,294.146240234375,25.778749465942383,301.51666259765625
2022-02-11,165.95098876953125,153.2935028076172,133.6435546875,218.52012634277344,287.00604248046875,23.90703773498535,286.6666564941406
2022-02-14,166.18719482421875,155.16700744628906,134.8811492919922,216.6787872314453,286.9671936035156,24.224477767944336,291.9200134277344
2022-02-15,170.03480529785156,156.510498046875,135.95849609375,219.9633026123047,292.2882080078125,26.448575973510742,307.4766540527344
2022-02-16,169.7986602783203,158.10049438476562,137.08261108398438,215.52423095703125,291.947021484375,26.464548110961914,307.7966613769531
2022-02-17,166.18719482421875,154.65249633789062,131.90835571289062,206.73565673828125,283.3982849121094,24.46405792236328,292.1166687011719
2022-02-18,164.63238525390625,152.60150146484375,129.7825164794922,205.1929168701172,280.6687927246094,23.60057830810547,285.6600036621094
2022-02-22,161.6999053955078,150.19749450683594,129.19583129882812,201.13206481933594,280.464111328125,23.349014282226562,273.84332275390625
2022-02-23,157.51763916015625,144.82699584960938,126.98091125488281,197.5190887451172,273.2019958496094,22.347774505615234,254.67999267578125
2022-02-24,160.1450958251953,151.35800170898438,132.0596160888672,206.6261749267578,287.1609191894531,23.70638656616211,266.92333984375
2022-02-25,162.22146606445312,153.7884979248047,133.81973266601562,209.49264526367188,289.812255859375,24.114673614501953,269.9566650390625
2022-02-28,162.4871063232422,153.56300354003906,134.4143829345703,210.0400848388672,291.2549743652344,24.342269897460938,290.1433410644531
2022-03-01,160.59776306152344,151.14199829101562,133.42361450195312,202.5354461669922,287.5118103027344,23.43586540222168,288.1233215332031
2022-03-02,163.9041748046875,152.05250549316406,133.93118286132812,207.13377380371094,292.61968994140625,24.181678771972656,293.2966613769531
2022-03-03,163.57945251464844,147.89849853515625,133.26239013671875,202.01788330078125,288.4573669433594,23.67648696899414,279.7633361816406
2022-03-04,160.56820678710938,145.64100646972656,131.27883911132812,199.1215362548828,282.5501708984375,22.89971160888672,279.42999267578125
2022-03-07,156.75994873046875,137.4530029296875,125.77716827392578,186.59060668945312,271.8763122558594,21.318218231201172,268.1933288574219
2022-03-08,154.9296112060547,136.01449584960938,126.49971771240234,189.39736938476562,268.8934631347656,21.479965209960938,274.79998779296875
2022-03-09,160.35171508789062,139.2790069580078,132.78517150878906,197.56886291503906,281.22442626953125,22.977588653564453,286.3233337402344
2022-03-10,155.99237060546875,146.8175048828125,131.79937744140625,194.2943115234375,278.3877868652344,22.62215232849121,279.4333190917969
2022-03-11,152.26280212402344,145.52450561523438,129.25254821777344,186.72994995117188,273.00714111328125,22.065031051635742,265.1166687011719
2022-03-14,148.2183380126953,141.85299682617188,125.35169982910156,185.75454711914062,269.46856689453125,21.296255111694336,255.4566650390625
2022-03-15,152.61705017089844,147.3665008544922,128.58323669433594,191.1291961669922,279.9084777832031,22.936655044555664,267.2966613769531
2022-03-16,157.0453338623047,153.10400390625,132.6463165283203,202.67478942871094,286.9659118652344,24.457244873046875,280.07666015625
2022-03-17,158.0589141845703,157.23899841308594,133.20216369628906,206.86505126953125,287.7749938964844,24.726818084716797,290.5333251953125
2022-03-18,161.3653106689453,161.25050354003906,135.477783203125,215.47447204589844,292.8535461425781,26.411148071289062,301.7966613769531
